40680000,1648100,1648100,1647200,1647300,224686
40740000,1647300,1647400,1646800,1646800,254485
40800000,1646800,1647400,1646200,1646700,504571
40860000,1646700,1646800,1645700,1645700,435668
40920000,1645600,1646300,1645500,1646100,296617
40980000,1646100,1646400,1645300,1646100,317524
41040000,1646100,1646200,1645700,1646100,317528
41100000,1646100,1646700,1645800,1646600,333047
41160000,1646600,1647600,1646600,1647600,449077
41220000,1647600,1647700,1647000,1647600,240530
41280000,1647600,1647900,1647000,1647400,434129
41340000,1647400,1648000,1647200,1647900,296413
41400000,1647800,1648100,1647600,1648100,433463
41460000,1648100,1649000,1648100,1648900,431821
41520000,1648800,1650400,1648600,1650100,993511
41580000,1650100,1650400,1649900,1650100,330744
41640000,1650100,1650400,1649500,1649600,194595
41700000,1649600,1649800,1649200,1649200,217153
41760000,1649300,1649600,1649200,1649400,87098
41820000,1649300,1650500,1649300,1650000,261379
41880000,1650100,1650100,1649400,1649500,199482
41940000,1649400,1649500,1648600,1648800,216632
42000000,1648800,1649300,1648800,1649100,224812
42060000,1649000,1649000,1648400,1648700,225311
42120000,1648800,1649100,1648500,1648500,214066
42180000,1648400,1648900,1648400,1648800,235298
42240000,1648800,1649800,1648800,1649600,198855
42300000,1649600,1651600,1649600,1651400,556811
42360000,1651300,1651500,1651000,1651400,350825
42420000,1651400,1652200,1651300,1652100,365972
42480000,1652100,1652300,1651700,1651800,386960
42540000,1651700,1652500,1651600,1652400,299297
42600000,1652400,1652500,1651800,1652200,298623
42660000,1652100,1652100,1651200,1651700,267375
42720000,1651800,1652100,1651700,1651800,138015
42780000,1651700,1651800,1651100,1651300,101927
42840000,1651300,1651700,1651200,1651200,321748
42900000,1651200,1652200,1651100,1652000,230722
42960000,1652000,1652600,1652000,1652300,218403
43020000,1652300,1652600,1651700,1652000,232760
43080000,1651900,1651900,1651400,1651500,136494
43140000,1651600,1651800,1651300,1651700,181952
43200000,1651800,1652400,1651800,1652400,168902
43260000,1652500,1652700,1652200,1652400,198381
43320000,1652600,1653300,1652600,1653100,314006
43380000,1653100,1653100,1651900,1652100,154534
43440000,1652100,1652400,1651700,1652000,228416
43500000,1652000,1652200,1651100,1651600,293978
43560000,1651500,1651700,1650900,1650900,234672
43620000,1651000,1651400,1651000,1651400,225035
43680000,1651400,1652200,1651400,1651700,138504
43740000,1651600,1651700,1651300,1651300,132663
43800000,1651300,1652000,1651000,1652000,191999
43860000,1652100,1652100,1651700,1652100,128999
43920000,1652100,1652800,1652000,1652200,282175
43980000,1652200,1652800,1652000,1652500,163620
44040000,1652500,1652700,1652000,1652100,221294
44100000,1652100,1652700,1652100,1652700,233349
44160000,1652700,1653000,1652200,1652400,341023
44220000,1652300,1652700,1651900,1652700,327780
44280000,1652700,1653100,1652500,1652900,418474
44340000,1652900,1653600,1652200,1652200,521512
44400000,1652100,1652200,1651300,1651300,625365
44460000,1651300,1652500,1651300,1652400,2884857
44520000,1652400,1652500,1651900,1652000,165392
44580000,1652000,1652000,1651500,1651800,173815
44640000,1651800,1651800,1651100,1651400,122498
44700000,1651200,1652000,1651100,1652000,158759
44760000,1652000,1652000,1651400,1651600,97928
44820000,1651600,1652100,1651500,1651500,172737
44880000,1651600,1651600,1650700,1650900,257005
44940000,1650900,1651400,1650900,1651200,130948
45000000,1651300,1652300,1651200,1652100,366186
45060000,1652100,1652400,1651800,1652100,81859
45120000,1652000,1652100,1651800,1651900,271573
45180000,1651900,1652400,1651900,1652300,71224
45240000,1652300,1653200,1652300,1653100,158127
45300000,1653100,1653900,1653100,1653800,167118
45360000,1653800,1653800,1653100,1653100,119702
45420000,1653100,1653200,1652800,1653100,255194
45480000,1653100,1654100,1653100,1653500,152318
45540000,1653600,1653600,1652800,1653200,304006
45600000,1653100,1653600,1652900,1653100,110348
45660000,1653000,1653000,1651500,1651700,351634
45720000,1651800,1652200,1651800,1652000,194283
45780000,1652100,1652200,1651800,1652000,42834
45840000,1652000,1652000,1651500,1651800,146295
45900000,1651800,1651900,1651500,1651600,86118
45960000,1651700,1651700,1651400,1651600,133322
46020000,1651500,1652000,1651400,1651400,132335
46080000,1651400,1651400,1650600,1650600,225294
46140000,1650600,1650800,1650100,1650600,211503
46200000,1650600,1651000,1650500,1650800,255384
46260000,1650800,1651000,1650500,1650600,105154
46320000,1650600,1650700,1649900,1650700,549296
46380000,1650700,1651100,1650700,1650800,72222
46440000,1650900,1651300,1650500,1651300,182531
46500000,1651300,1651500,1651200,1651500,82620
46560000,1651500,1651600,1651300,1651300,55970
46620000,1651400,1651400,1650900,1651100,102093
46680000,1651200,1651200,1650700,1650900,47206
46740000,1650900,1650900,1650300,1650500,125294
46800000,1650600,1651600,1650600,1651400,227729
46860000,1651400,1652400,1651200,1652400,263360
46920000,1652300,1652900,1652000,1652900,191992
46980000,1652800,1652800,1652000,1652100,126708
47040000,1652100,1652900,1652100,1652300,151518
47100000,1652400,1653000,1652100,1652900,211700
47160000,1652800,1652900,1652400,1652800,242245
47220000,1652800,1653200,1652700,1652900,132456
47280000,1652800,1653200,1652800,1653000,150727
47340000,1653000,1653300,1652800,1652800,83256
47400000,1652800,1653100,1652500,1653100,367973
